title,price,image_small
"Lėtai virta kiaulienos karka be kaulo GRYNUOLIAI, 1 kg",4.79,https://cdn.barbora.lt/products/4080afe7-5cf8-4628-bbbc-1d1aad3a20ef_s.png
"Keptuvė TEFAL So'light, 22cm",34.99,https://cdn.barbora.lt/products/fcbe6751-839c-40b3-ab06-3f48c5ca55fb_s.png
"Indaplovių indų ploviklio tabletės „Finish Power"", 85 vnt.",19.99,https://cdn.barbora.lt/products/be5a58f7-2f25-45c5-95e8-4ba4de00c1d1_s.png
"Plaukų dažai SYOSS COLOR 10-53 Šaltas labai šviesus,1 vnt.",8.99,https://cdn.barbora.lt/products/46f75bca-055e-4c6f-b42f-1740d15fd5bd_s.png
"Plaukų formavimo kremas TAFT Aloe Boost, 100ml",6.99,https://cdn.barbora.lt/products/cf1ee1ec-7abc-47be-bce0-86e0dc44a071_s.png
Vyriškas dušo gelis OLD SPICE EPIC LEGEND;400ml,5.79,https://cdn.barbora.lt/products/a736cbde-f265-4f06-9259-35c9fa0883cb_s.png
"Kramtukas, mokomasis dantų šepetėlis kūdikiams JORDAN, 0-12 mėn, 1 vnt",5.99,https://cdn.barbora.lt/products/c390244a-f87c-4158-bd69-e282880effc8_s.png
"Dieninis veido kremas moterims, DIVUS, 50ml",2.99,https://cdn.barbora.lt/products/6323dd8e-f230-42da-8c56-ed8a0a1f04bf_s.png
"Sūrio skonio bulvių traškučiai WELL DONE, 180 g",2.69,https://cdn.barbora.lt/products/80d87f61-c765-470a-90ce-38ef6817377d_s.png
Dubenėlis AURORA CONRAN WHITE 11 cm,1.99,https://cdn.barbora.lt/products/907c2c82-a9e4-4745-955b-2ff545393519_s.png
"Bulvių traškučiai CHAZZ THAI, aitriųjų paprikų skonio, 90 g",2.09,https://cdn.barbora.lt/products/fc5da442-77ab-4a28-9e67-4f54a59fd172_s.png
"Pranc garstyčios SUSLAVIČIAUS 200g, 200 g",1.89,https://cdn.barbora.lt/products/52af3257-ea38-4b66-aee5-684274c25414_s.png
"Plaukų šampūnas ""SCHAUMA STRONGER FOR LONGER"" , 400ml",4.59,https://cdn.barbora.lt/products/9027dc27-e93c-4374-ae83-0f2752866e73_s.png
"Greitai paruošiamas raudonojo vyno padažas HEAT & EAT, 230 ml",4.99,https://cdn.barbora.lt/products/64a5687a-c78c-4c11-9b05-592ecf09da3b_s.png
GREEN FEEL'S stiprinantis kondicionierius su 7 žolelių ekstraktu 250ml,3.29,https://cdn.barbora.lt/products/93f59b52-f828-4d2c-838b-4141d6c580c7_s.png
"Dantų šepetėlis ORAL-B Pro-Sensitive Advanced, Gentle Clean, Extra Soft, 2 vnt.",6.29,https://cdn.barbora.lt/products/dca3ab66-f07d-4718-8a53-ba1f031a9bff_s.png
"Dušo gelis OLD SPICE Night Panther, 675ml",8.39,https://cdn.barbora.lt/products/424b330e-808d-4cc7-8618-8ded64c144cd_s.png
"WS HYDRO5 peiliukai, 4+1vnt.",21.19,https://cdn.barbora.lt/products/4286de55-094d-43d9-bac7-a862f57f5a38_s.png
"Kačių žaislas HAPPY TAILS, 6x26cm",3.49,https://cdn.barbora.lt/products/7ac46586-9b55-4629-b40e-705bdf1e1a5b_s.png
"Lėkšt AURORA Vintage Christmas 21cm,star",9.99,https://cdn.barbora.lt/products/4d61dadd-c73c-4d7f-8250-776abea850cb_s.png
Lėkštė AURORA Vintage Christmas 16 cm,7.99,https://cdn.barbora.lt/products/d1eb426e-ea91-4c9e-b107-46009a267f81_s.png
Lėkštė AURORA Vintage Christmas 21 cm,9.99,https://cdn.barbora.lt/products/11774799-4a3b-4f6c-8b9e-54a853fd7b41_s.png
Lėkštė AURORA Vintage Christmas 26 cm,14.99,https://cdn.barbora.lt/products/a31e6e8e-ab03-41f5-9f4d-85a34b342da4_s.png
Pliušinis žaislas-siurprizas Koolkats,4.99,https://cdn.barbora.lt/products/1cb81324-d113-4433-b445-25c618303561_s.png
"Pietų dėžutė 750ml, UNIWELL",12.99,https://cdn.barbora.lt/products/9901bfe7-0812-446d-8782-43309097b9b8_s.png
"Stiklinis Kalėdų eglutės žaisliukas, 5 dizainai",2.99,https://cdn.barbora.lt/products/59ae542f-c0bf-4c6c-a3ac-9775f65b6450_s.png
"Lėkštė AURORA STELLA, 31 cm",9.99,https://cdn.barbora.lt/products/74214c22-50b7-4d15-9b90-432eacb2b150_s.png
"Cukrinė AURORA ADORA WHITE, 220 ml",7.99,https://cdn.barbora.lt/products/b2af47b4-e10c-4fc2-ad1e-9b0e99260712_s.png
"Verkianti lėlė CRY BABIES, Stitch",6.99,https://cdn.barbora.lt/products/0ce39f6d-1366-4f02-8056-19e30374a369_s.png
"Dubenėlis AURORA OPAL, 9 cm",3.99,https://cdn.barbora.lt/products/1096fe76-30f6-4402-8d3c-920cc0dad6e5_s.png
"SENSODYNE dantų pasta Cavity Sensitivity White, 75ml",6.49,https://cdn.barbora.lt/products/9d308b25-e6cf-4214-b67b-00c148b5e64e_s.png
"Pjaustymo lenta ir virtuvinis rankšluostis, 2 x 40 x 70 cm, 1 vnt., 2 dizainai",8.99,https://cdn.barbora.lt/products/db8540a5-f990-48c0-9c16-9bd6103ff584_s.png
"Kepimo forma GUARDINI, 9x5,2 cm",2.99,https://cdn.barbora.lt/products/35fb3187-ee28-436b-be07-7712d2183e49_s.png
"Lėkštė AURORA AYANA DARK, 26 cm",9.99,https://cdn.barbora.lt/products/8a369541-9bb1-41b8-93a9-1411d0b2528e_s.png
"My Love visavertis sausas suaugusių kačių pašaras su vištiena, 900 gr",4.49,https://cdn.barbora.lt/products/e4b6da9d-5deb-4cee-9bba-fd81b067ff85_s.png
"Pakabinama dekoracija, 2 spalvos",3.29,https://cdn.barbora.lt/products/1b320e1f-81f2-46f9-a527-2170470d7c50_s.png
NIVEA MEN Veido kremas vyrams PROTECT&CARE ,9.89,https://cdn.barbora.lt/products/65e76c78-1451-4006-a5ad-fafc30624689_s.png
"Skustuvas GILLETTE MACH3, +2 galvutės",10.69,https://cdn.barbora.lt/products/cb5ce557-0f1a-4d71-938b-d9873cdf64a0_s.png
"Plaukų lakas WELLAFLEX INVISIBLE HOLD, 250 ml",5.39,https://cdn.barbora.lt/products/f65c04bd-d5b6-4aa8-bbbd-6abeb84286b4_s.png
"Plaukų dažai GARNIER COLOR NATURALS, Nr. 1, 1 vnt.",4.99,https://cdn.barbora.lt/products/a79e3949-a73d-42b2-bc82-2813d240d081_s.png
"Purškiamasis plaukų kondicionierius GLISS Color Perfector, 200 ml",7.29,https://cdn.barbora.lt/products/2d4adbb9-cc50-48f8-8a49-347a367c5e4c_s.png
"Kvietiniai dribsniai SKANĖJA, 400 g",0.53,https://cdn.barbora.lt/products/44486a5c-7dfb-4692-803d-7ee30b45e496_s.png
"Vystyklas, 1 vnt.",2.89,https://cdn.barbora.lt/products/9209d931-fad4-4633-9900-a054afebc622_s.png
"Maišytas alyvuogių aliejus FILIPPO BERIO OLIVE OIL, 750 ml",7.79,https://cdn.barbora.lt/products/fea9a315-33df-4af0-ae70-dc3abc69fc39_s.png
NIVEA® Volume Strength šampūnas,4.49,https://cdn.barbora.lt/products/cd336b59-463c-4acf-ad6c-95880380655d_s.png
"Vyriškas veido kremas L'OREAL MEN EXPERT, 50 ml",11.99,https://cdn.barbora.lt/products/2971d203-2678-45f8-9593-6393de4a54a3_s.png
"Veido prausiklis GARNIER PURE, 150 ml",7.49,https://cdn.barbora.lt/products/d56dd7d4-fbee-4df8-83b6-fb987af4cf6d_s.png
"Balzamas GLISS Oil Nutritive, 200 ml",4.79,https://cdn.barbora.lt/products/1c293f7c-ad38-4a88-8325-4ac2491b424f_s.png
"Kepimo indas su dangčiu SIMAX, 3,2 l, 1 vnt.",17.99,https://cdn.barbora.lt/products/4083012e-e07b-4c76-ba7c-e27749d439f0_s.png
"Plaukų dažai L'OREAL EXCELLENCE CREME, Nr. 01, 1 vnt.",10.99,https://cdn.barbora.lt/products/48f2a3ae-f23d-4684-8ba6-e6c9c65dc97f_s.png
"Plaukų kondicionierius NIVEA, 200 ml",4.79,https://cdn.barbora.lt/products/0ed19c52-723f-409e-8c74-ad3011d81f7b_s.png
"Fiksuojamasis dantų protezų kremas BLEND A DENT Complete Strong Hold, Fresh Flavor, 47 g",7.99,https://cdn.barbora.lt/products/9d705175-8219-44bf-98aa-6029564e12ca_s.png
"Sausas šunų ėdalas FRISKIES BALANCE su vištiena ir, 3 kg",9.79,https://cdn.barbora.lt/products/26a2230a-47a1-4cd0-9d27-fdf3cf6a9582_s.png
"Plaukų dažai L'OREAL CASTING CREME GLOSS, Nr. 515, 1 vnt.",10.59,https://cdn.barbora.lt/products/24bc8470-6fdf-42ee-90ff-164292fd9d78_s.png
"Vaik.dantų šepetėlis COLGATE Barbie, 1 vnt.",8.49,https://cdn.barbora.lt/products/f8c43e0b-97ae-49ed-badf-34705afb5f22_s.png
"Dažomasis plaukų kremas SYOSS, Nr. 3-1, 1 vnt.",8.99,https://cdn.barbora.lt/products/83d711ca-595c-47b2-858b-4a88aaf37490_s.png
"Plaukų lakas 4 SEASONS EXTRA, 400 ml",2.65,https://cdn.barbora.lt/products/6f8b25dd-39c3-4e65-8d6b-9bcb33983ee2_s.png
"Depiliacinės veido juostelės BYLY CHOCOLATE, 12 vnt",3.19,https://cdn.barbora.lt/products/186b89c2-fe5d-4f1f-963d-216b138fa8e6_s.png
"Žaliosios alyvuogės FEUDO VERDE su citrinų įdaru, 300 g",1.89,https://cdn.barbora.lt/products/d9b8f155-70fd-4313-9219-51d5b86be947_s.png
"Vyriškas purškiamasis dezodorantas FA MEN SPORT ENERGY BOOST, 150 ml",4.49,https://cdn.barbora.lt/products/18629333-ffda-492e-8642-9b2e50bc6a6f_s.png
"Antklodė ELDORADO HOME, 200 x 220 cm, 1 vnt.",37.99,https://cdn.barbora.lt/products/50eee858-0ff9-40e0-b2b0-9f797f3a336a_s.png
"Vaikiškas šampūnas, balzamas ir dušo želė BUBCHEN (3in1), 230 ml",2.79,https://cdn.barbora.lt/products/f0c13e6f-28dd-4b97-9549-eedc7fdcf162_s.png
NIVEA Rich Nourishing maitinamasis kūno losjonas,10.49,https://cdn.barbora.lt/products/46dc25ac-65fd-47ab-8a16-da56b18981fb_s.png
NIVEA MEN Losjonas po skutimosi PROTECT&CARE ,11.99,https://cdn.barbora.lt/products/13dd0f80-fc35-456a-9c49-e72f8da8b61e_s.png
"Dažomasis plaukų kremas SYOSS OLEO INTENSE, Nr. 9-10, 1 vnt.",9.49,https://cdn.barbora.lt/products/42fe1f81-32d8-4f97-9c73-fa7fed2c3cf2_s.png
"Hermetiškas indelis BORGONOVO IGLOO, 18 cm, 1 vnt.",8.99,https://cdn.barbora.lt/products/0cc97574-4add-4612-88f3-721318b97622_s.png
"Vaikiškas kremas HIPP BABY nuo iššutimų, 100 ml",4.39,https://cdn.barbora.lt/products/ee91a3d1-ea20-4eae-af27-60abb02a753f_s.png
"Lėkštė LUMINARC DIWALI, 25 cm, 1 vnt.",2.99,https://cdn.barbora.lt/products/d9f45671-e68e-4f5d-b521-fa2c572756f7_s.png
"Prezervatyvai DUREX PERFORMANCE INTENSE, 3 vnt.",3.09,https://cdn.barbora.lt/products/18533db7-8a36-402f-bda8-27637220d7b9_s.png
"Priešuždegiminis kremas BUBCHEN, 75 ml",2.95,https://cdn.barbora.lt/products/7b0d9133-dc18-48d0-9ac6-7681d41c52eb_s.png
"Plaukų modeliavimo pasta GOT2B Phenomenal, 100 ml",10.69,https://cdn.barbora.lt/products/328ab431-83f1-4e36-8adb-3a7bea006b70_s.png
"Stalo žaidimas - kaladėlių bokštas, 1 vnt.",11.99,https://cdn.barbora.lt/products/0015abe5-6c0d-4fa4-b197-d7e3b4c8cd3f_s.png
"Plaukų dažai L'OREAL EXCELLENCE CREME, Nr. 10.21, 1 vnt.",10.99,https://cdn.barbora.lt/products/aa7ad0a4-6867-4992-bd41-0142b6441159_s.png
"Vyriškas šampūnas NATURA SIBERICA, 250 ml",6.59,https://cdn.barbora.lt/products/7570461f-1864-4f9f-90d8-a226d605e5fa_s.png
"Veido ir kūno prausiklis SEBAMED SENSITIVE SKIN, 1 l",22.19,https://cdn.barbora.lt/products/5d59cc40-8c6c-4f3d-8ee5-5600cdb9f45e_s.png
"Veido kremas MIXA, 50 ml",11.59,https://cdn.barbora.lt/products/a549ae43-c018-4731-af50-949bc33bb2e0_s.png
"Micelinis vanduo MIXA, 400 ml",9.99,https://cdn.barbora.lt/products/57b69c4e-a31d-469e-84c0-24051acbb84d_s.png
"Vaikiškas dantų šepetėlis HUMBLE BRUSH (rausvas), 1 vnt.",4.09,https://cdn.barbora.lt/products/8ac353e4-e69e-4a7b-ae38-c5447565aee5_s.png
"Plaukų želė VENITA SALON SUPERSTRONG, 150 g",1.09,https://cdn.barbora.lt/products/f974f5ab-1442-4463-a3c8-46ad31965869_s.png
"Puodas BOLLIRE RAVA, 18 cm, 1 vnt.",18.99,https://cdn.barbora.lt/products/3ddc1ac4-d272-48d7-8fbb-ed7eaae06339_s.png
"Naktinis veido kremas L'OREAL REVITALIFT FILLER, 50 ml",21.49,https://cdn.barbora.lt/products/6016813c-0884-40fd-9391-2ac2286e4780_s.png
"Ekologiška vaisių ir uogų PONN (nuo 6 mėn.), 110 g",1.29,https://cdn.barbora.lt/products/81c10e48-92ce-440a-8b14-1bf8f46dc7a8_s.png
"Kalėdinė Dekoracija, lipdukai 31cm",1.99,https://cdn.barbora.lt/products/f0cfc118-8822-4b08-a3c2-1ea0a536bdda_s.png
"Skystasis makiažo pagrindas MAYBELLINE FIT ME, Nr. 105, 30 ml",12.49,https://cdn.barbora.lt/products/a318e55c-fbef-4606-a078-db26143a2b2a_s.png
" Keptuvė UNIWELL, 28 cm",12.99,https://cdn.barbora.lt/products/fe412461-175d-46a5-9824-cfdf019f6697_s.png
"Garnier MICELINIS VANDUO SU ALIEJAIS, 400ML",9.99,https://cdn.barbora.lt/products/05b79c7a-fdb8-4987-aeb8-c9382147c0a6_s.png
"Kūdikių prausiklis SEBAMED, 400 ml",13.29,https://cdn.barbora.lt/products/379ba3e3-e00b-437a-b6e0-3d38c966eb01_s.png
"Lupimo peilis FISKARS ESSENTIAL, 11 cm, 1 vnt.",8.99,https://cdn.barbora.lt/products/35777e30-beab-4f50-bdcb-04cf6fbb1be4_s.png
"Prezervatyvai DUREX INTENSE, 3 vnt.",2.79,https://cdn.barbora.lt/products/aaa59ab9-f9c1-496c-8d60-a61865882a3e_s.png
"Lubrikantas DUREX INTENSE ORGASMIC, 10 ml",7.89,https://cdn.barbora.lt/products/d2451332-525b-45cb-a7e2-6c8f1af6fce7_s.png
"Atstatomasis plaukų balzamas NATURA SIBERICA (ARCTIC ROSE), 400 ml",7.99,https://cdn.barbora.lt/products/b8c1d10d-8392-414c-881a-8eca39c8348e_s.png
"Masažo aliejus WELEDA su arnikomis, 100 ml",14.49,https://cdn.barbora.lt/products/ef77cfeb-073f-40ba-a103-efe119c1eb78_s.png
"Veido šveitiklis GARNIER SKINACTIVEN, 150 ml",7.99,https://cdn.barbora.lt/products/6c44237e-b810-43df-a295-c50d6f9d3eae_s.png
"Plaukų formavimo molis GOT2B Phenomenal, 100 ml",10.69,https://cdn.barbora.lt/products/1de22fc3-f898-4c3e-a25f-1e20a475ec4b_s.png
"Moteriškas rutulinis antiperspirantas NIVEA, 50 ml",4.79,https://cdn.barbora.lt/products/3330a4bb-c9cd-4a94-835c-9262c1ecc2ac_s.png
"Skutimosi želė NIVEA MEN DEEP, 200 ml",5.49,https://cdn.barbora.lt/products/7754beb2-737b-449c-88e4-60ab1474b5d9_s.png
"Keksiukų kepimo forma PYREX MAGIC, 1 vnt.",21.99,https://cdn.barbora.lt/products/f77ddf6f-99e2-46d5-8788-517e466fe011_s.png
"Žaislinis automobilis CARS, 1 vnt.",5.69,https://cdn.barbora.lt/products/a5c843c3-53de-46da-8d40-326ae2de9323_s.png
"Drėkinamasis veido gelis NEUTROGENA HYDRO BOOST, 50 ml",19.99,https://cdn.barbora.lt/products/423961be-1469-42c0-a4d4-c8b85fc34d0e_s.png
"Rankų kremas-gelis NEUTROGENA HYDRO BOOST, 75 ml",7.49,https://cdn.barbora.lt/products/d848587d-fd2e-4af8-9e9b-2dd54d5ea8d2_s.png
"Vyriškas probleminės veido odos kremas VĖJAS, 50 ml",2.79,https://cdn.barbora.lt/products/4f3e5c3b-1e08-491b-886b-d39f8edf2281_s.png
"Vyriškas kūno prausiklis VĖJAS sportuojantiems, 250 ml",1.99,https://cdn.barbora.lt/products/638c13fb-9497-437b-92e8-2b14b36e0003_s.png
"Vyriškas kūno prausiklis VĖJAS su alavijų ekstraktu, 250 ml",1.99,https://cdn.barbora.lt/products/0214b19b-8e9e-4fbe-8ebd-e73ea40628de_s.png
12 keksiukų forma GUARDINI,15.49,https://cdn.barbora.lt/products/106f6416-6578-431f-ab19-94c5dc78fdfa_s.png
"Dažytų plaukų kaukė NIDA su gintaro ektraktais, 200 ml",1.95,https://cdn.barbora.lt/products/ed216885-b18d-4804-804a-56c38abdb2df_s.png
"Drėkinamoji veido kaukė NIDA su hialurono rūgštimi, 75 ml",1.95,https://cdn.barbora.lt/products/54bdd2e3-9fa0-4550-a17e-00a411d3f247_s.png
"Drėk.veido serumas NIDA su gintaro ir alavijų ekstr., 30 ml",2.29,https://cdn.barbora.lt/products/6ca8746a-053b-4e02-a6fd-cea37e92bb26_s.png
"Universalusis veido ir kūno kremas GREEN FEEL'S, 200 ml",3.59,https://cdn.barbora.lt/products/0da8b191-2a0e-462a-8207-d5ac412992a4_s.png
NIVEA Olive drėkinamasis rankų kremas,3.79,https://cdn.barbora.lt/products/df7e8453-d31b-4359-bcbe-a9cae740eb70_s.png
"Veido kremas BIODERMA, 40 ml",16.69,https://cdn.barbora.lt/products/886568f7-a439-4def-b0e0-69aa829e496f_s.png
"Ekol. vaisių ir jogurto tyrelė PONN su sausain., nuo 6 mėn., 110 g",1.25,https://cdn.barbora.lt/products/27328ec9-6947-46ae-94bf-3baa140d8eb6_s.png
"Plaukų modeliavimo pasta SYOSS Texture Clay, 100ml",8.99,https://cdn.barbora.lt/products/4cec6547-3834-4ff8-9893-c202ab4cc581_s.png
"Lėkštė LUMINARC DIWALI, 19 cm, 1 vnt.",2.49,https://cdn.barbora.lt/products/42c984c7-a8b3-4b36-9e88-a8498db9e0ab_s.png
"Purškiamas dezodorantas OLD SPICE Captain, 150ml",5.29,https://cdn.barbora.lt/products/17f8f706-c693-444d-ad64-d130812d2e24_s.png
"Dušo gelis OLD SPICE Captain, 400ml",5.79,https://cdn.barbora.lt/products/28de2c95-ed0e-4482-9ff0-e4704fa272ac_s.png
"Vaikiškas plaukų šampūnas JOHNSON'S su ramunėlėmis, 500 ml",5.29,https://cdn.barbora.lt/products/f56834d5-2ed8-4cf2-9bf9-6db1feb6c65c_s.png
"Elektrinis dantų šepetukas COLGATE, 1 vnt.",8.49,https://cdn.barbora.lt/products/606cda50-e9a6-437f-99a8-d1ef0cae661f_s.png
"Dūmų skonio kepsnių padažas POPPAMIES, 410 g",4.99,https://cdn.barbora.lt/products/b5c96d2e-5964-432d-a77a-7913a6a6d5f7_s.png
"Sunkvežimis su automobiliais, lėktuvu ir kelio ženklais, 1 vnt.",10.99,https://cdn.barbora.lt/products/66530991-e6ab-481f-92df-bbe751c641a3_s.png
ECODENTA organic daugiafunkcė dantų pasta su kanapių aliejumi 75 ml ,6.79,https://cdn.barbora.lt/products/74b70d06-d307-423b-bc68-37b5d76520f9_s.png
"Mot. tualetinis vanduo LA RIVE QUEEN OF LIFE, 75 ml",7.69,https://cdn.barbora.lt/products/733e7212-c4cf-4c75-b58e-fdb7812375a8_s.png
"Lakštinė veido kaukė SKIN PLANET, 25g",2.29,https://cdn.barbora.lt/products/8e3f3cd2-d1e4-4933-b08d-1c4ef9c5f79f_s.png
"Vaikiškas kūno ir plaukų šampūnas FROSCH, 300 ml",3.59,https://cdn.barbora.lt/products/1b2a7581-5a60-4eec-9c22-9ee8d148575e_s.png
"Moteriškas rutulinis dezodorantas FA, 50 ml",4.49,https://cdn.barbora.lt/products/d4b50f70-c8cd-44f6-968e-ffd1cc98cc9c_s.png
"Plaukų šampūnas GARNIER FRUCTIS HAIR, 350 ml",7.99,https://cdn.barbora.lt/products/f28fa815-5dca-418c-8238-18cf26fa717b_s.png
"Dušo gelis OLD SPICE Deep Sea, 400ml",5.79,https://cdn.barbora.lt/products/8756fd0a-8604-4e53-b5be-5518ffd189e1_s.png
"Filtrav.ąsotis AQUAPHOR Smile A5 Mg+2,9L, 1 vnt.",12.99,https://cdn.barbora.lt/products/bbaa2eef-2499-4318-84f0-a7a938e66e30_s.png
"Bambukiniai tarpdančių šepetėliai HUMBLE, D3, 6 vnt., 1 vnt.",4.99,https://cdn.barbora.lt/products/5ef18aa3-99a2-4a73-b5bd-84dc73155425_s.png
"Dubenėlis su dangteliu LUMINARC, 20 cm, 1 vnt.",6.99,https://cdn.barbora.lt/products/f7a26a46-45d4-47b4-b69c-f9505d1d5275_s.png
"Lūpų blizgis MAYBELLINE, Nr. 002-ICE, 1 vnt.",11.99,https://cdn.barbora.lt/products/37d512af-87e8-4e73-b870-1a46930c803c_s.png
"Maitinamasis rankų kremas MARION, 50 ml",2.69,https://cdn.barbora.lt/products/3fe4f28d-b38b-41fd-9db8-c8f3690cc10e_s.png
"Keptuvė SIMPLY CLEAN, 28 cm, 1 vnt.",28.99,https://cdn.barbora.lt/products/aea15181-81f0-45ec-bffd-68d5b5af6f49_s.png
"MARGARITA Lūpų balzamas jautriai odai su bičiu vašku 4,4g",2.79,https://cdn.barbora.lt/products/f3975c53-1dcc-4878-82d9-3916b7716c84_s.png
"Ledai HD FRUIT COLLECTION, 326 g",5.79,https://cdn.barbora.lt/products/1e690fb2-b86d-4d66-8741-fc6fc247e730_s.png
"Plaukų aliejus PANTENE Keratin Protect, 100 ml",11.29,https://cdn.barbora.lt/products/c288b2a4-7133-48a9-bacc-25116f5e3211_s.png
NIVEA MEN HYALURON drėkinantis veido kremas su SPF 15,13.49,https://cdn.barbora.lt/products/61588ebe-a5c9-464d-ab96-959395ada242_s.png
"Lakštinė veido kaukė GARNIER, 28 g",3.49,https://cdn.barbora.lt/products/cbfbf45f-3b56-4a27-bca6-a5a3ce9e941a_s.png
"Puodas su dangčiu GRANDFEU BLUE, 4,7 l",73.99,https://cdn.barbora.lt/products/a809cbd2-ebc7-40da-9913-8de2bf85086e_s.png
"Bambukinis dantų šepetėlis ECODENTA, minkštas",3.99,https://cdn.barbora.lt/products/d6d7b18e-8118-400d-80af-723e3cd81164_s.png
"Kūno prausiklis WELEDA AROMA SHOWER RELAX, 200 ml",10.79,https://cdn.barbora.lt/products/c5648a54-5674-4c54-9421-68b48076df16_s.png
"Skystasis muilas-putos SHIK DELLUXE GEORGINA, 500 g",3.29,https://cdn.barbora.lt/products/7ba78bda-d503-4ef1-95bf-e3b056f071a1_s.png
"Išmanusis telefonas BO INTERACTIVE, 1 vnt.",13.99,https://cdn.barbora.lt/products/482d9149-53df-4188-8d87-fa5f695767e5_s.png
"Mokomasis žaidimas BO EDUCATIONAL SKAIČIAI, 1 vnt.",7.99,https://cdn.barbora.lt/products/a914a294-6b6b-4152-ba32-6fdd5580eae2_s.png
"Plaukų šampūnas HEAD&SHOULDERS Deep Cleansing, 300 ml",9.29,https://cdn.barbora.lt/products/3ab2e7c5-eded-4715-b10d-ac0996688d9d_s.png
"Priemonė šunų šlapimo kvapui ir dėmėms naikinti, 1 vnt.",8.59,https://cdn.barbora.lt/products/5b6692e6-c1e4-4a34-adb3-400400ef08f2_s.png
"El. girlianda, veikianti su baterijomis, 120 LED, 1 vnt.",5.99,https://cdn.barbora.lt/products/a7ce0599-8996-4751-9209-3359663f07c2_s.png
"Kūno šveitiklis GEOMAR DRENANTE, 600 g",10.99,https://cdn.barbora.lt/products/ae03f8c5-00e7-483e-a0d2-83f3ba851dca_s.png
"Barzdos prausiklis King C GILLETTE, 350ml",11.69,https://cdn.barbora.lt/products/67e7c0ac-b36a-4d57-9b4f-0e524af9b774_s.png
"Dantų šepetėliai COLGATE 360° FRESH'N PROTECT, 2 vnt., 2 vnt.",4.69,https://cdn.barbora.lt/products/d61afda5-6a21-48d2-a40f-c5940e90f915_s.png
"Arbūzų skonio plombyras AURUM su arbūzų įdaru, 455 g",4.99,https://cdn.barbora.lt/products/ed19f646-8949-4a94-be8a-85ba657e9c93_s.png
"Elektrinis virdulys HENSKE, 1,7 l, 1 vnt.",22.99,https://cdn.barbora.lt/products/1f212371-e6c8-43cd-a150-0b69324f4f24_s.png
"Kavamalė HENSKE SP7438, 1 vnt.",19.99,https://cdn.barbora.lt/products/a29a6c11-c4d1-4916-b845-b55ffcb3279d_s.png
Rankinis maišytuvas HENSKE HM701A,26.99,https://cdn.barbora.lt/products/97333f4d-06d6-4d46-a2da-94602029f27b_s.png
MARGARITA MOIST & MINERALS drėkinamasis veido kremas su mineraliniu vandeniu „Birutė“ 50 ml,10.59,https://cdn.barbora.lt/products/498565dc-cee8-427e-aa32-91e00f63d8fd_s.png
"Higieniniai vatos pagaliukai SEPTONA ECOLIFE, 100 vnt., 1 vnt.",0.95,https://cdn.barbora.lt/products/34dfcaac-8748-40aa-9177-f9c5e5796ecf_s.png
"Vaisių ir daržovių peilis FISKARS, 1 vnt.",15.99,https://cdn.barbora.lt/products/7a8d33c5-c402-4887-ae4f-e740c07c04a2_s.png
LED kosmetinis veidrodis GI-17035,12.99,https://cdn.barbora.lt/products/c0ac1fd8-553e-4fbb-a38c-cd4df8da7ba5_s.png
"Plaukų kondicionierius SCHAUMA REPAIR&CARE, 250 ml",3.69,https://cdn.barbora.lt/products/0c5e4212-9fcf-45f6-b443-54efd39c504c_s.png
Lėkštė AURORA PEARL CLASSIC GREEN 19 cm,3.99,https://cdn.barbora.lt/products/c81979a8-252b-4ff3-8d87-738df23ee06b_s.png
Lėkštė AURORA PEARL CLASSIC GREEN 24 cm,6.99,https://cdn.barbora.lt/products/e1bb511c-4f97-4378-af0b-3080c1364ba0_s.png
"Puodelis su lėkštute AURORA PEARL DARK, 220 ml, 1 vnt.",6.99,https://cdn.barbora.lt/products/d59588e1-63ef-45cb-90a1-22eef478dba5_s.png
"Nosies plaukų kirptuvas HENSKE NT-200, 1 vnt.",9.99,https://cdn.barbora.lt/products/dc8c6ef7-02fa-4d79-b1d7-6e48b77684d8_s.png
"Moteriškas purškiamasis dezodorantas GARNIER PROTECTION, 150 ml",5.49,https://cdn.barbora.lt/products/a301a5e7-da44-4c94-b0c7-ea241cc8855a_s.png
"Plaukų dažai SYOSS OLEO INTENSE, Nr. 7-77, 1 vnt.",9.49,https://cdn.barbora.lt/products/26e5a04c-bf0c-48c3-bdcf-4bd7d97f2497_s.png
ECODENTA gaivus ir dantenas apsaugantis skalavimo skystis su arbatmedžio aliejumi 500 ml,6.35,https://cdn.barbora.lt/products/79c32822-09d7-43e3-8827-32a3593da088_s.png
"Gertuvė UNIWELL, 800 ml, 1 vnt.",9.99,https://cdn.barbora.lt/products/d21b2275-6460-467c-bd0d-62133ccdcdf8_s.png
Termosas 1L UNIWELL,13.99,https://cdn.barbora.lt/products/a88b2f87-259f-4221-8cdc-8da681e209c1_s.png
"Vyriškas tualetinis vanduo ADIDAS ICE DIVE, 100 ml",19.39,https://cdn.barbora.lt/products/355279c3-ba5e-40e3-be83-fecea268fdc5_s.png
"Vyriška dušo želė ADIDAS AFTER SPORT, 250 ml",4.69,https://cdn.barbora.lt/products/2ec4e446-03c4-4d53-a930-f0ef4a0595b6_s.png
